name,price,date,overview,image
Tour Nhật Bản Giá Tốt 6N5Đ: Osaka - Kyoto - Nagoya - Đảo Nhân Tạo Odaiba,26.990.000VND,27-05-2025,"- Khám phá Lâu đài Osaka – Chiêm ngưỡng vẻ đẹp của di sản thế giới với kiến trúc cổ kính và hào nước uốn lượn. - Núi Phú Sĩ & Làng cổ Oshino Hakkai – Biểu tượng thiên nhiên Nhật Bản kết hợp vẻ đẹp bình yên, truyền thống. - Trải nghiệm tàu Shinkansen – Tận hưởng tốc độ 300km/h trên chuyến tàu cao tốc hàng đầu thế giới. - Chùa Vàng Kinkakuji & Fushimi Inari – Ngắm chùa mạ vàng lộng lẫy và dạo bước qua 1.000 cổng Tori đỏ son. - Đảo nhân tạo Odaiba & Tháp Tokyo Skytree – Khám phá công trình hiện đại và biểu tượng truyền hình cao nhất thế giới.",https://cdn2.ivivu.com/2024/11/28/11/ivivu-chua-vang-kinkakuji-nhat-ban-158x100.gif
Trải Nghiệm Siêu Du Thuyền Spectrum Of The Seas 6N5Đ: Thượng Hải - Fukuoka - Nagasaki,20.190.000VND,17-04-2025,"Trải nghiệm hành trình 6 ngày 5 đêm với siêu du thuyền Spectrum of the Seas, khởi hành từ Thượng Hải đến Fukuoka và Nagasaki. Tận hưởng các tiện ích và dịch vụ đẳng cấp trên du thuyền, tham gia các hoạt động giải trí và thưởng thức ẩm thực đa dạng. Khám phá Fukuoka, Nhật Bản, với các điểm đến nổi bật như Công viên Ohori, Đền Dazaifu Tenmangu và khu mua sắm Canal City. Tham quan Nagasaki với Công viên Hòa Bình, Bảo tàng Bom Nguyên Tử và khu phố lịch sử Dejima. Tour lý tưởng cho du khách muốn kết hợp trải nghiệm du thuyền sang trọng và khám phá văn hóa, lịch sử của Nhật Bản. Cùng iVIVU khám phá ngay hôm nay!",https://cdn2.ivivu.com/2024/06/19/16/rci-spectrum-of-the-seas-ivivu-1-158x100.jpg
Tour Nhật Bản 5N5Đ: Cung Đường Tuyết Gifu - Toyama - Matsumoto - Yamanashi - Tokyo,35.900.000VND,14-05-2025,"- Tham quan lâu đài Matsumoto cổ kính, một trong những lâu đài đẹp nhất Nhật Bản. - Tắm Onsen & mặc Yukata truyền thống: Trải nghiệm thư giãn đậm chất Nhật Bản tại Yamanashi. - Khám phá làng cổ Shirakawago: Ngôi làng Gassho-zukuri Di sản UNESCO giữa thiên nhiên hùng vĩ. - Ngắm hoa Chi Anh dưới chân núi Phú Sĩ: Thảm hoa hồng, tím rực rỡ trong Lễ hội Fuji Shibazakura. - Chinh phục Tateyama Kurobe Alpine Route: Đi qua bức tường tuyết cao 20m, kỳ quan mùa xuân độc đáo.",https://cdn2.ivivu.com/2024/04/09/14/tokyo-nhat-ban-ivv-1-158x100.gif
Trải Nghiệm Siêu Du Thuyền Spectrum Of The Seas 6N5Đ: Thượng Hải - Busan - Fukuoka,26.790.000VND,29-06-2025,"Trải nghiệm hành trình 6 ngày 5 đêm với siêu du thuyền Spectrum of the Seas, khởi hành từ Thượng Hải đến Busan và Fukuoka. Tận hưởng các tiện ích và dịch vụ đẳng cấp trên du thuyền, tham gia các hoạt động giải trí và thưởng thức ẩm thực đa dạng. Khám phá Busan, Hàn Quốc, với những bãi biển tuyệt đẹp, Chợ cá Jagalchi và đền Haedong Yonggungsa. Tham quan Fukuoka, Nhật Bản, với các điểm đến nổi bật như Công viên Ohori và Đền Dazaifu Tenmangu. Tour lý tưởng cho du khách muốn kết hợp trải nghiệm du thuyền sang trọng và khám phá văn hóa, thiên nhiên của Hàn Quốc và Nhật Bản. Cùng iVIVU khám phá ngay hôm nay!",https://cdn2.ivivu.com/2024/06/19/16/rci-spectrum-of-the-seas-ivivu-1-158x100.jpg
Tour Nhật Bản 6N5Đ: Tokyo - Yamanashi - Fuji - Nagoya - Osaka (Lễ 30/4),39.900.000VND,27-04-2025,"- Ngắm hoa Tử Đằng & Chi Anh rực rỡ – Đắm chìm trong sắc tím lãng mạn và cánh đồng hoa Chi Anh trải dài tuyệt đẹp dưới chân núi Phú Sĩ. - Trải nghiệm tàu Shinkansen – Tận hưởng tốc độ 320km/h trên tuyến tàu đẳng cấp thế giới, khám phá nước Nhật theo cách độc đáo! - Xem biểu diễn Geisha truyền thống – Khám phá nét đẹp văn hóa Nhật Bản với màn trình diễn nghệ thuật tinh tế của các nàng Geisha. - Thưởng thức Bò Kobe trứ danh – Món ăn xa xỉ với hương vị mềm tan trong miệng, chuẩn vị ẩm thực đẳng cấp Nhật Bản. - Check-in loạt biểu tượng Nhật Bản – Từ Núi Phú Sĩ, Chùa Vàng Kinkakuji, Thành Osaka đến Hoàng Cung Tokyo!",https://cdn2.ivivu.com/2023/07/14/15/ivivu-den-narita-shinshoji-158x100.jpg
Tour Nhật Bản 6N5Đ: Tokyo - Fuji - Nagoya - Kyoto - Osaka Mùa Hè,31.900.000VND,27-05-2025,"- Thưởng ngoạn thảm hoa mùa hè rực rỡ – Đắm chìm trong sắc hoa Cẩm Tú Cầu, Lavender & Hướng Dương rực rỡ tại công viên Oishi! - Trải nghiệm tàu Shinkansen siêu tốc – Lướt qua cung đường vàng Nhật Bản với tốc độ lên đến 320km/h! - Xem biểu diễn Geisha độc đáo – Khám phá nghệ thuật truyền thống tinh tế của những nàng Geisha tại Kyoto! - Thưởng thức bò Kobe trứ danh – Trải nghiệm tinh hoa ẩm thực Nhật với món bò Kobe đẳng cấp, tan chảy trong miệng! - Check-in loạt biểu tượng Nhật Bản – Chùa Vàng Kinkakuji, Hoàng Cung Tokyo, Núi Phú Sĩ & Làng cổ Oshino Hakkai!",https://cdn2.ivivu.com/2023/07/14/15/ivivu-den-narita-shinshoji-158x100.jpg
Tour Nhật Bản 6N6Đ: Mùa Hè Hokkaido - Asahikawa - Furano - Sapporo - Otaru,44.990.000VND,08-07-2025,"- Cánh đồng hoa Shikisai no Oka: Rực rỡ sắc màu tựa tranh vẽ. - Hồ xanh Shirogane Aoi: Huyền ảo, nổi tiếng toàn cầu. - Kênh đào Otaru: Lãng mạn, cổ kính, đầy hoài niệm. - Vườn thú Asahiyama: Gặp gỡ động vật xứ lạnh. - Onsen & Yukata: Thư giãn và trải nghiệm văn hóa Nhật Bản.",https://cdn2.ivivu.com/2015/05/25/17/haneda-airport-158x100.jpg
Tour Nhật Bản 5N5Đ: Osaka - Kyoto - Hamamatsu - Ueno Park Mùa Hoa Anh Đào,37.900.000VND,30-03-2025,🌸Chụp hình cùng những biểu tượng Nhật như Núi Phú Sĩ. 🌸Trải nghiệm chuyến đi trên con tàu Shinkansen – niềm tự hào của người dân Nhật Bản. 🌸Chiêm ngưỡng vẻ đẹp Công viên Hamamatsu nơi trải dài hoa anh đào đua sắc 🌸Làng cổ Oshino Hakkai với những nét kiến trúc truyền thống Nhật Bản cổ xưa. 🌸Công viên Ueno – điểm đẹp nhất ngắm hoa Anh Đào tại Nhật Bản .,https://cdn2.ivivu.com/2022/07/04/17/ivivu-skytree-nhat-158x100.gif
Tour Nhật Bản 5N5Đ: Nara - Osaka - Kyoto - Phú Sĩ - Tokyo,29.900.000VND,15-06-2025,"- Trải nghiệm chuyến đi trên con tàu Shinkansen – niềm tự hào của người dân Nhật Bản. - Tham quan công viên Nara Deer Park, nơi những chú nai rất thân thiện với con người. - Làng cổ Oshino Hakkai với những nét kiến trúc truyền thống Nhật Bản cổ xưa. - Chụp hình lưu niệm với Tháp Tokyo, Lâu đài Osaka. - Tặng Show Geisha biểu diễn vào bữa ăn trưa tại Tokyo",https://cdn2.ivivu.com/2022/07/04/17/ivivu-skytree-nhat-158x100.gif
Tour Nhật Bản 6N5Đ: Osaka - Matsumoto - Tokyo - Làng Cổ Shirakawa-go,31.888.000VND,14-03-2025,"- Thưởng thức bò Kobe trứ danh tại thành phố Kobe, biểu tượng của ẩm thực Nhật Bản. - Khám phá làng cổ Shirakawago: Chiêm ngưỡng kiến trúc Gassho-zukuri độc đáo. - Ngắm cảnh núi Phú Sĩ: Tận hưởng khung cảnh hùng vĩ từ trạm dừng thứ 5. - Dạo bước tại khu phố cổ Nakamise: Cảm nhận không gian cổ kính với các cửa hàng truyền thống trước chùa Asakusa Kannon. - Tắm Onsen và thưởng thức cua tuyết: Thư giãn tinh thần với tắm suối nước nóng và trải nghiệm ẩm thực đặc trưng Nhật Bản.",https://cdn2.ivivu.com/2024/11/07/11/truot-tuyet-grinpa-nhat-ban-mua-dong-ivv-158x100.gif
Tour Nhật Bản 5N5Đ: HCM - Shimane - Izumo - Matsue - Shirakawago - Nagoya,27.900.000VND,26-03-2025,"- Mua sắm tại Sakae, Nagoya: Trung tâm thương mại sầm uất với nhiều thương hiệu nổi tiếng. - Tham quan đền Izumo Taisha: Ngôi đền linh thiêng, biểu tượng cầu duyên nổi tiếng Nhật Bản. - Khám phá làng cổ Shirakawago: Di sản UNESCO với những mái nhà Gassho-zukuri truyền thống. - Ngắm hoa anh đào tại lâu đài Matsue: Lâu đài cổ kính khoác lên sắc hồng rực rỡ mỗi độ xuân về. - Trải nghiệm tắm Onsen truyền thống Nhật Bản: Suối nước nóng giúp thư giãn và tái tạo năng lượng.",https://cdn2.ivivu.com/2024/12/06/14/mua-hoa-anh-dao-nhat-ban-ivv-158x100.gif
Tour Nhật Bản 5N4Đ: Ngắm Hoa Anh Đào - Tắm Onsen - Thưởng Thức Geisha Show,29.888.000VND,14-03-2025,"- Ngắm hoa anh đào tại các địa điểm như Công viên Ueno, Yushima Tenjin... nơi sắc hoa rực rỡ báo hiệu mùa xuân Nhật Bản. - Tham quan làng cổ Oshino Hakkai, nằm yên bình dưới chân núi Phú Sĩ, mang đậm nét kiến trúc truyền thống Nhật Bản. - Chinh phục núi Phú Sĩ, biểu tượng hùng vĩ của Nhật Bản, và tận hưởng cảnh quan tuyệt đẹp từ độ cao 2.300m tại trạm dừng chân số 5. - Thư giãn với tắm Onsen, trải nghiệm văn hóa suối nước nóng truyền thống, giúp tái tạo năng lượng và thư giãn sau hành trình khám phá. - Thưởng thức show diễn Geisha, chiêm ngưỡng nghệ thuật múa truyền thống tinh tế, biểu trưng cho vẻ đẹp và sự thanh lịch của văn hóa Nhật Bản.",https://cdn2.ivivu.com/2024/12/06/14/mua-hoa-anh-dao-nhat-ban-ivv-158x100.gif
Tour Nhật Bản 5N5Đ: Cung Đường Hoa Anh Đào Tokyo - Yamanashi - Nagoya - Osaka,34.990.000VND,08-04-2025,- Ngắm hoa anh đào ở công viên Ueno: Lễ hội Hanami giữa Tokyo rực rỡ. - Đi tàu Shinkansen: Trải nghiệm tốc độ 'viên đạn thép'. - Tắm khoáng nóng Onsen: Thư giãn giữa thiên nhiên Yamanashi. - Dạo Con đường Triết học: Lãng mạn dưới tán anh đào Kyoto. - Check-in Lâu đài Osaka: Biểu tượng lịch sử giữa sắc hoa.,https://cdn2.ivivu.com/2016/10/04/15/ivivu-tour-nhat-ban-4n4d-narita-tokyo-yamanashi-den-1-158x100.jpg
Tour Bali 4N3Đ: Đền Tanah Lot - Đền Nước Tirta Empul - Bali Swing - Đảo Nusa Penida,11.590.000VND,06-03-2025,"- Đu dây Bali Swing trải nghiệm cảm giác mạnh giữa thiên nhiên tuyệt đẹp. - Ngắm hoàng hôn ở Tanah Lot đền giữa biển với cảnh hoàng hôn tuyệt đẹp. - Khám phá Nusa Penida, thưởng ngoạn bãi biển hoang sơ và cảnh sắc ấn tượng. - Thưởng thức ẩm thực Bali, khám phá hương vị độc đáo của ẩm thực địa phương. - Tắm nước thiêng Tirta Empul, khám phá văn hóa Bali qua nghi lễ tắm nước thiêng.",https://cdn2.ivivu.com/2022/04/19/10/ivivu-den-tanah-lot--158x100.gif
Tour Bali 4N3Đ: Chèo Thuyền Vượt Thác - Đền Tirta Empul - Bãi Biển Jimbaran,9.990.000VND,08-03-2025,"- Chèo thuyền vượt thác – Thử thách bản thân với trải nghiệm chèo thuyền mạo hiểm qua những dòng thác mạnh mẽ tại Bali. - Đền Tirta Empul – Tham quan ngôi đền linh thiêng, nổi tiếng với suối nước thánh mà du khách có thể tắm để thanh tẩy và cầu nguyện. - Ruộng bậc thang Tegalalang – Ngắm cảnh xanh mướt và bình yên của ruộng bậc thang nổi tiếng Bali. - Bãi biển Jimbaran – Tận hưởng buổi chiều thư giãn trên bãi biển và thưởng thức hải sản tươi ngon khi hoàng hôn buông xuống. - Làng Ubud – Khám phá làng nghệ thuật Ubud với các sản phẩm thủ công tinh xảo và cảnh quan thiên nhiên tuyệt đẹp.",https://cdn2.ivivu.com/2022/05/06/11/ivivu-den-uluwatu-1-158x100.gif
Tour Bali 4N3Đ: Đền Uluwatu - Thác Blangsinga - Đền Tanah Lot,10.190.000VND,27-02-2025,"- Đền Uluwatu – Ngắm hoàng hôn tuyệt đẹp từ ngôi đền nổi tiếng nằm trên vách đá cheo leo bên bờ biển. - Thác Blangsinga – Chiêm ngưỡng khung cảnh thiên nhiên hoang sơ và chụp ảnh với thác nước ấn tượng. - Đền Tanah Lot – Tham quan ngôi đền biểu tượng của Bali, nổi bật giữa biển khơi khi thủy triều lên. - Làng Batubulan – Tìm hiểu văn hóa và nghệ thuật truyền thống qua các màn trình diễn múa Barong và nghệ thuật điêu khắc đá. - Ruộng bậc thang Tegalalang – Khám phá vẻ đẹp bình yên của những thửa ruộng bậc thang xanh mướt và cảnh quan thiên nhiên tuyệt vời.",https://cdn2.ivivu.com/2022/05/06/11/ivivu-den-uluwatu-1-158x100.gif
Tour Cao Cấp Bali 4N3Đ: Núi Lửa Kitamani - Làng Penglipuran - Trải Nghiệm Vượt Thác,10.680.000VND,06-03-2025,- Chiêm ngưỡng núi lửa Batur hùng vĩ. - Khám phá làng Penglipuran truyền thống độc đáo. - Chiêm ngưỡng ruộng bậc thang Tegalalang xanh mướt. - Trải nghiệm vượt thác Ayung giữa thiên nhiên hoang sơ. - Thư giãn tại D’tukad Club với “xích đu tử thần” và tổ chim sống ảo.,https://cdn2.ivivu.com/2019/08/12/09/ivivu-den-tanah-lot-o-dao-bali-158x100.jpg
Tour Bali 4N3Đ: Đền Uluwatu - Đảo Rùa - Thác Blangsinga - Biển Nusa Dua,10.480.000VND,27-02-2025,"- Đảo Rùa: Khám phá khu bảo tồn rùa và biển xanh biếc. - Bãi biển Nusa Dua: Thư giãn trên cát trắng và nước trong xanh. - Thác Blangsinga: Thác nước hùng vĩ, điểm sống ảo giữa thiên nhiên. - Ruộng Tegalalang: Khung cảnh ruộng bậc thang xanh mướt, yên bình. - Đền Uluwatu: Ngắm hoàng hôn tuyệt đẹp từ đền linh thiêng trên vách đá.",https://cdn2.ivivu.com/2022/05/06/11/ivivu-den-uluwatu-1-158x100.gif
Tour Hàn Quốc 5N5Đ: Busan - Seoul - Công Viên Gaya Theme - Đảo Nami Ngắm Hoa Anh Đào (BayVNA),19.990.000VND,14-03-2025,"- Tặng vé lên Tháp Daegu 83 tấng ngắm toàn cảnh Thành phố Daegu. - Chiêm ngưỡng Đảo Nami thiên đường bốn mùa quanh năm quyến rũ. - Ngôi làng văn hóa Gamcheon: Làng cổ sắc màu tại Busan, thiên đường sống ảo độc đáo. - Tháp Namsan và móc khóa tình yêu: Ngắm toàn cảnh Seoul và lưu dấu kỷ niệm lãng mạn. - Công viên Gaya Theme: Thưởng thức khung cảnh mùa đông rực rỡ và các trò chơi độc đáo.",https://cdn2.ivivu.com/2025/02/11/09/hoa-anh-dao-han-quoc-ivvu-158x100.gif
Tour Hàn Quốc 4N4Đ: Khám Phá Busan - Daegu - Seoul - Công Viên E-World,15.990.000VND,08-03-2025,"- Khám phá công viên E-World: Trải nghiệm các trò chơi hiện đại, vòng quay cao nhất Hàn Quốc, ngắm toàn cảnh Daegu rực rỡ. - Tham quan chùa Haedong Yonggungsa: Ngôi chùa ven biển tuyệt đẹp, biểu tượng thanh tịnh và bình yên của Busan. - Khu phố Gamcheon: Check-in tại “Santorini của Hàn Quốc” với những ngôi nhà sắc màu bên sườn núi. - Trải nghiệm đi tàu lửa ven biển Haeundae - Nơi khách du lịch có thể ngắm toàn cảnh bãi biển Haeundae. - Các khu chợ đêm: Thưởng thức ẩm thực đường phố, mua sắm đồ lưu niệm độc đáo tại Hàn Quốc.",https://cdn2.ivivu.com/2024/07/16/17/bich-hoa-han-quoc-ivv-158x100.gif
Tour Hàn Quốc 5N5Đ: Busan - Seoul - Công Viên Gaya Theme - Đảo Nami Ngắm Hoa Anh Đào,17.990.000VND,21-03-2025,"- Tặng vé lên Tháp Daegu 83 tấng ngắm toàn cảnh Thành phố Daegu. - Chiêm ngưỡng Đảo Nami thiên đường bốn mùa quanh năm quyến rũ. - Ngôi làng văn hóa Gamcheon: Làng cổ sắc màu tại Busan, thiên đường sống ảo độc đáo. - Tháp Namsan và móc khóa tình yêu: Ngắm toàn cảnh Seoul và lưu dấu kỷ niệm lãng mạn. - Công viên Gaya Theme: Thưởng thức khung cảnh mùa đông rực rỡ và các trò chơi độc đáo.",https://cdn2.ivivu.com/2025/02/11/09/hoa-anh-dao-han-quoc-ivvu-158x100.gif
Tour Hàn Quốc 4N4Đ: Seoul - Everland - Nami,15.990.000VND,05-03-2025,"- Đảo Nami lãng mạn: Tản bộ dưới hàng cây ngân hạnh vàng rực, nơi quay bộ phim 'Bản tình ca mùa đông'. - Công viên Everland: Khám phá công viên giải trí hàng đầu Hàn Quốc với các trò chơi mạo hiểm và vườn hoa rực rỡ. - Tháp Namsan: Ngắm toàn cảnh Seoul từ trên cao và lưu giữ kỷ niệm với móc khóa tình yêu. - Cung điện Gyeongbokgung: Trải nghiệm văn hóa Hàn Quốc tại cung điện cổ kính bậc nhất. - Phố Myeongdong sầm uất: Thỏa sức mua sắm và thưởng thức ẩm thực đường phố Hàn Quốc.",https://cdn2.ivivu.com/2018/05/07/16/ivivu-cong-vien-everland-158x100.jpg
Trải Nghiệm Siêu Du Thuyền Spectrum Of The Seas 6N5Đ: Thượng Hải - Busan - Fukuoka,26.790.000VND,29-06-2025,"Trải nghiệm hành trình 6 ngày 5 đêm với siêu du thuyền Spectrum of the Seas, khởi hành từ Thượng Hải đến Busan và Fukuoka. Tận hưởng các tiện ích và dịch vụ đẳng cấp trên du thuyền, tham gia các hoạt động giải trí và thưởng thức ẩm thực đa dạng. Khám phá Busan, Hàn Quốc, với những bãi biển tuyệt đẹp, Chợ cá Jagalchi và đền Haedong Yonggungsa. Tham quan Fukuoka, Nhật Bản, với các điểm đến nổi bật như Công viên Ohori và Đền Dazaifu Tenmangu. Tour lý tưởng cho du khách muốn kết hợp trải nghiệm du thuyền sang trọng và khám phá văn hóa, thiên nhiên của Hàn Quốc và Nhật Bản. Cùng iVIVU khám phá ngay hôm nay!",https://cdn2.ivivu.com/2024/06/19/16/rci-spectrum-of-the-seas-ivivu-1-158x100.jpg
Trải Nghiệm Siêu Du Thuyền Spectrum Of The Seas 6N5Đ: Thượng Hải - Fukuoka - Busan,17.499.000VND,20-03-2025,"Trải nghiệm hành trình 6 ngày 5 đêm với siêu du thuyền Spectrum of the Seas, khởi hành từ Thượng Hải đến Fukuoka và Busan. Tận hưởng các tiện ích và dịch vụ đẳng cấp trên du thuyền, tham gia các hoạt động giải trí và thưởng thức ẩm thực đa dạng. Khám phá Busan, Hàn Quốc, với những bãi biển tuyệt đẹp, Chợ cá Jagalchi và đền Haedong Yonggungsa. Tham quan Fukuoka, Nhật Bản, với các điểm đến nổi bật như Công viên Ohori và Đền Dazaifu Tenmangu. Tour lý tưởng cho du khách muốn kết hợp trải nghiệm du thuyền sang trọng và khám phá văn hóa, thiên nhiên của Hàn Quốc và Nhật Bản. Cùng iVIVU khám phá ngay hôm nay!",https://cdn2.ivivu.com/2024/06/19/16/rci-spectrum-of-the-seas-ivivu-1-158x100.jpg
Tour Hàn Quốc 5N4Đ: HCM - Seoul - Nami - Làng Bích Họa - Hái Trái Cây,16.990.000VND,28-02-2025,"- Khám phá đảo Nami bốn mùa cảnh sắc lãng mạn và nổi tiếng qua bộ phim 'Bản Tình Ca Mùa Đông'. - Trải nghiệm hái trái cây tại vườn tự tay hái và thưởng thức trái cây tươi ngon theo mùa ngay tại trang trại. - Tham gia lớp học làm kim chi và chụp hình trong trang phục Hanbok truyền thống, đậm chất văn hóa Hàn Quốc. - Check-in Làng Bích Họa Songwol-dong, đắm mình trong không gian cổ tích đầy màu sắc với các bức tranh tường độc đáo. - Khám phá Cảnh Phúc Cung (Gyeongbokgung), chiêm ngưỡng cung điện hoàng gia với kiến trúc uy nghi, biểu tượng lịch sử và văn hóa Hàn Quốc.",https://cdn2.ivivu.com/2018/05/07/16/seoul-158x100.jpg
Tour Hàn Quốc 4N4Đ: HCM - Seoul - Everland - Đảo Nami Ngắm Hoa Anh Đào,15.990.000VND,05-03-2025,- Check-in Tháp Namsan: Ngắm toàn cảnh Seoul từ biểu tượng nổi tiếng. - Mặc Hanbok & làm kimchi: Trải nghiệm văn hóa Hàn Quốc truyền thống. - Vui chơi tại Everland: Trải nghiệm trò chơi cảm giác mạnh và các vườn hoa rực rỡ. - Ngắm hoa anh đào Đảo Nami: Khung cảnh lãng mạn giữa rừng hoa anh đào rực rỡ. - Tham quan cung điện Gyeongbokgung: Kiến trúc hoàng gia tráng lệ từ triều đại Joseon.,https://cdn2.ivivu.com/2025/02/11/10/hoa-anh-dao-han-quoc-ivivu-158x100.gif
Tour Hàn Quốc 4N4Đ: HCM - Seoul - Đảo Nami - Công Viên Giải Trí Everland,14.990.000VND,07-05-2025,- Check-in Tháp Namsan: Ngắm toàn cảnh Seoul từ biểu tượng nổi tiếng. - Mặc Hanbok & làm kimchi: Trải nghiệm văn hóa Hàn Quốc truyền thống. - Đảo Nami: Bốn mùa đảo Nami đều mang những vẻ đẹp riêng vô cùng hấp dẫn. - Vui chơi tại Everland: Trải nghiệm trò chơi cảm giác mạnh và các vườn hoa rực rỡ. - Tham quan cung điện Gyeongbokgung: Kiến trúc hoàng gia tráng lệ từ triều đại Joseon.,https://cdn2.ivivu.com/2023/07/04/09/ivivu-seoul-158x100.gif
Tour Hàn Quốc 4N4Đ: HCM - Seoul - Đảo Nami - Công Viên Giải Trí Everland (Bay VNA),16.990.000VND,22-05-2025,- Check-in Tháp Namsan: Ngắm toàn cảnh Seoul từ biểu tượng nổi tiếng. - Mặc Hanbok & làm kimchi: Trải nghiệm văn hóa Hàn Quốc truyền thống. - Đảo Nami: Bốn mùa đảo Nami đều mang những vẻ đẹp riêng vô cùng hấp dẫn. - Vui chơi tại Everland: Trải nghiệm trò chơi cảm giác mạnh và các vườn hoa rực rỡ. - Tham quan cung điện Gyeongbokgung: Kiến trúc hoàng gia tráng lệ từ triều đại Joseon.,https://cdn2.ivivu.com/2023/07/04/09/ivivu-seoul-158x100.gif
Tour Hàn Quốc 4N4Đ: HCM - Seoul - Everland - Đảo Nami Ngắm Hoa Anh Đào (Bay VNA),18.990.000VND,20-03-2025,- Check-in Tháp Namsan: Ngắm toàn cảnh Seoul từ biểu tượng nổi tiếng. - Mặc Hanbok & làm kimchi: Trải nghiệm văn hóa Hàn Quốc truyền thống. - Vui chơi tại Everland: Trải nghiệm trò chơi cảm giác mạnh và các vườn hoa rực rỡ. - Ngắm hoa anh đào Đảo Nami: Khung cảnh lãng mạn giữa rừng hoa anh đào rực rỡ. - Tham quan cung điện Gyeongbokgung: Kiến trúc hoàng gia tráng lệ từ triều đại Joseon.,https://cdn2.ivivu.com/2025/02/11/10/hoa-anh-dao-han-quoc-83-ivv-158x100.gif
Tour Hàn Quốc 5N5Đ: Hành Trình Busan - Daegu - Seoul - Làng Bích Họa Gamcheon - Đảo Nami,18.990.000VND,27-02-2025,"- Daegu: Trải nghiệm thiên nhiên và chùa cổ. - Đảo Nami: Thưởng ngoạn khung cảnh lãng mạn nổi tiếng. - Busan: Khám phá bãi biển, chợ hải sản và văn hóa đặc sắc. - Làng Gamcheon: Ngắm những bức tranh tường và con hẻm đầy màu sắc. - Seoul: Tham quan cung điện, mua sắm và thưởng thức ẩm thực đường phố.",https://cdn2.ivivu.com/2023/12/19/16/ivivu-tour-han-quoc-pegas-13-158x100.jpg
Tour Hàn Quốc 5N5Đ: Busan - Daegu - Seoul - Đảo Nami,18.990.000VND,05-03-2025,- Dạo chơi đảo Nami lãng mạn: Bối cảnh phim 'Bản Tình Ca Mùa Đông' với cảnh sắc mê hoặc. - Hoàng cung Cảnh Phúc & Bảo tàng Dân gian: Hòa mình vào lịch sử và văn hóa triều đại Joseon. - Đạp xe trên đường ray Gimhae: Trải nghiệm độc đáo trên đường ray ngắm dòng sông Nakdong tuyệt đẹp. - Khám phá làng bích họa: Chiêm ngưỡng những bức tranh tường sống động và độc đáo của nghệ thuật Hàn Quốc. - Thưởng thức Hero Show và mua sắm Myeongdong: Đắm chìm trong nghệ thuật độc đáo và mua sắm thỏa thích ở thiên đường thời trang.,https://cdn2.ivivu.com/2023/02/13/11/ivivu-dao-nami-158x100.gif
Tour Hàn Quốc 5N5Đ: HCM - Busan - Seoul - Công Viên Gaya Theme - Đảo Nami - Làng Otgol (Bay VNA),17.990.000VND,16-05-2025,"- Ngắm cảnh Đảo Nami: Check-in khung cảnh lãng mạn bốn mùa. - Làng Otgol hoài cổ: Tản bộ giữa những ngôi nhà Hanok truyền thống. - Vui chơi tại Công viên Gaya Theme: Trải nghiệm trò chơi giải trí hấp dẫn. - Tham quan Cảnh Phúc Cung: Cung điện hoàng gia tráng lệ của triều đại Joseon. - Khám phá Busan: Dạo biển, thưởng thức hải sản và check-in Cầu Gwangandaegyo.",https://cdn2.ivivu.com/2018/05/07/16/seoul-158x100.jpg
Tour Hàn Quốc 5N5Đ: HCM - Busan - Seoul - Công Viên Gaya Theme - Đảo Nami - Làng Otgol,16.990.000VND,16-05-2025,"- Ngắm cảnh Đảo Nami: Check-in khung cảnh lãng mạn bốn mùa. - Làng Otgol hoài cổ: Tản bộ giữa những ngôi nhà Hanok truyền thống. - Vui chơi tại Công viên Gaya Theme: Trải nghiệm trò chơi giải trí hấp dẫn. - Tham quan Cảnh Phúc Cung: Cung điện hoàng gia tráng lệ của triều đại Joseon. - Khám phá Busan: Dạo biển, thưởng thức hải sản và check-in Cầu Gwangandaegyo.",https://cdn2.ivivu.com/2025/02/11/18/canh-phuc-cung-ivv-158x100.gif
Tour Ấn Độ - Nepal 7N7Đ: Hành Hương Về Vùng Đất Phật,28.990.000VND,06-03-2025,"- Thánh địa Lumbini - Nepal: Ghé thăm nơi Đức Phật đản sinh, khám phá khu vườn thiêng và bảo tháp cổ kính. - Bodh Gaya: Thiền dưới cội Bồ Đề nơi Đức Phật đạt giác ngộ, trải nghiệm không gian linh thiêng. - Sarnath: Nơi Đức Phật giảng bài pháp đầu tiên, chiêm bái bảo tháp Dhamek. - Thành phố linh thiêng Varanasi: Thưởng ngoạn dòng sông Hằng huyền bí, tham gia nghi lễ Aarti truyền thống. - Công viên Lộc Uyển: Hành hương đến nơi biểu tượng khai sáng, tận hưởng cảnh sắc thanh bình.",https://cdn2.ivivu.com/2022/08/16/15/ivivu-den-mahabodhi-158x100.gif
